INR,VKORC1 G alleles,CYP2C9 1 alleles,CYP2C9 2 alleles,Age,Dose
1.014014,1.0,1.0,0.0,50.0,21.5
1.0205206,1.0,1.0,0.0,50.0,21.5
1.027027,1.0,1.0,0.0,50.0,21.5
1.0335336,1.0,1.0,0.0,50.0,21.5
1.04004,1.0,1.0,0.0,50.0,21.5
1.0465466,1.0,1.0,0.0,50.0,21.5
1.053053,1.0,1.0,0.0,50.0,21.5
1.0595596,1.0,1.0,0.0,50.0,21.5
1.066066,1.0,1.0,0.0,50.0,21.5
1.0725726,1.0,1.0,0.0,50.0,21.5
1.079079,1.0,1.0,0.0,50.0,21.5
1.0855856,1.0,1.0,0.0,50.0,21.5
1.092092,1.0,1.0,0.0,50.0,21.5
1.0985986,1.0,1.0,0.0,50.0,21.5
1.1051052,1.0,1.0,0.0,50.0,21.5
1.1116116,1.0,1.0,0.0,50.0,21.5
1.1181182,1.0,1.0,0.0,50.0,21.5
1.1246246,1.0,1.0,0.0,50.0,21.5
1.1311312,1.0,1.0,0.0,50.0,21.5
1.1376376,1.0,1.0,0.0,50.0,21.5
1.1441442,1.0,1.0,0.0,50.0,21.5
1.1506506,1.0,1.0,0.0,50.0,21.5
1.1571572,1.0,1.0,0.0,50.0,21.5
1.1636636,1.0,1.0,0.0,50.0,21.5
1.1701702,1.0,1.0,0.0,50.0,21.5
1.1766766,1.0,1.0,0.0,50.0,21.5
1.1831832,1.0,1.0,0.0,50.0,21.5
1.1896896,1.0,1.0,0.0,50.0,21.5
1.1961962,1.0,1.0,0.0,50.0,21.5
1.2027028,1.0,1.0,0.0,50.0,21.5
1.2092092,1.0,1.0,0.0,50.0,21.5
1.2157158,1.0,1.0,0.0,50.0,21.5
1.2222222,1.0,1.0,0.0,50.0,21.5
1.2287288,1.0,1.0,0.0,50.0,21.5
1.2352352,1.0,1.0,0.0,50.0,21.5
1.2417418,1.0,1.0,0.0,50.0,21.5
1.2482482,1.0,1.0,0.0,50.0,21.5
1.2547548,1.0,1.0,0.0,50.0,21.5
1.2612612,1.0,1.0,0.0,50.0,21.5
1.2677678,1.0,1.0,0.0,50.0,21.5
1.2742742,1.0,1.0,0.0,50.0,21.5
1.2807808,1.0,1.0,0.0,50.0,21.5
1.2872872,1.0,1.0,0.0,50.0,21.5
1.2937938,1.0,1.0,0.0,50.0,21.5
1.3003004,1.0,1.0,0.0,50.0,21.5
1.3068068,1.0,1.0,0.0,50.0,21.5
1.3133134,1.0,1.0,0.0,50.0,21.5
1.3198198,1.0,1.0,0.0,50.0,21.5
1.3263264,1.0,1.0,0.0,50.0,21.5
1.3328328,1.0,1.0,0.0,50.0,21.5
1.3393394,1.0,1.0,0.0,50.0,21.5
1.3458458,1.0,1.0,0.0,50.0,21.5
1.3523524,1.0,1.0,0.0,50.0,21.5
1.3588588,1.0,1.0,0.0,50.0,21.5
1.3653654,1.0,1.0,0.0,50.0,21.5
1.3718718,1.0,1.0,0.0,50.0,21.5
1.3783784,1.0,1.0,0.0,50.0,21.5
1.3848848,1.0,1.0,0.0,50.0,21.5
1.3913914,1.0,1.0,0.0,50.0,21.5
1.3978978,1.0,1.0,0.0,50.0,21.5
1.4044044,1.0,1.0,0.0,50.0,21.5
1.410911,1.0,1.0,0.0,50.0,21.5
1.4174174,1.0,1.0,0.0,50.0,21.5
1.423924,1.0,1.0,0.0,50.0,21.5
1.4304304,1.0,1.0,0.0,50.0,21.5
1.436937,1.0,1.0,0.0,50.0,21.5
1.4434434,1.0,1.0,0.0,50.0,21.5
1.44995,1.0,1.0,0.0,50.0,21.5
1.4564564,1.0,1.0,0.0,50.0,21.5
1.462963,1.0,1.0,0.0,50.0,21.5
1.4694694,1.0,1.0,0.0,50.0,21.5
1.475976,1.0,1.0,0.0,50.0,21.5
1.4824824,1.0,1.0,0.0,50.0,21.5
1.488989,1.0,1.0,0.0,50.0,21.5
1.4954954,1.0,1.0,0.0,50.0,21.5
1.502002,1.0,1.0,0.0,50.0,21.5
1.5085086,1.0,1.0,0.0,50.0,21.5
1.515015,1.0,1.0,0.0,50.0,21.5
1.5215216,1.0,1.0,0.0,50.0,21.5
1.528028,1.0,1.0,0.0,50.0,21.5
1.5345346,1.0,1.0,0.0,50.0,21.5
1.541041,1.0,1.0,0.0,50.0,21.5
1.5475476,1.0,1.0,0.0,50.0,21.5
1.554054,1.0,1.0,0.0,50.0,21.5
1.5605606,1.0,1.0,0.0,50.0,21.5
1.567067,1.0,1.0,0.0,50.0,21.5
1.5735736,1.0,1.0,0.0,50.0,21.5
1.58008,1.0,1.0,0.0,50.0,21.5
1.5865866,1.0,1.0,0.0,50.0,21.5
1.593093,1.0,1.0,0.0,50.0,21.5
1.5995996,1.0,1.0,0.0,50.0,21.5
1.6061062,1.0,1.0,0.0,50.0,21.5
1.6126126,1.0,1.0,0.0,50.0,21.5
1.6191192,1.0,1.0,0.0,50.0,21.5
1.6256256,1.0,1.0,0.0,50.0,21.5
1.6321322,1.0,1.0,0.0,50.0,21.5
1.6386386,1.0,1.0,0.0,50.0,21.5
1.6451452,1.0,1.0,0.0,50.0,21.5
1.6516516,1.0,1.0,0.0,50.0,21.5
1.6581582,1.0,1.0,0.0,50.0,21.5
1.6646646,1.0,1.0,0.0,50.0,21.5
1.6711712,1.0,1.0,0.0,50.0,21.5
1.6776776,1.0,1.0,0.0,50.0,21.5
1.6841842,1.0,1.0,0.0,50.0,21.5
1.6906906,1.0,1.0,0.0,50.0,21.5
1.6971972,1.0,1.0,0.0,50.0,21.5
1.7037038,1.0,1.0,0.0,50.0,21.5
1.7102102,1.0,1.0,0.0,50.0,21.5
1.7167168,1.0,1.0,0.0,50.0,21.5
1.7232232,1.0,1.0,0.0,50.0,21.5
1.7297298,1.0,1.0,0.0,50.0,21.5
1.7362362,1.0,1.0,0.0,50.0,21.5
1.7427428,1.0,1.0,0.0,50.0,21.5
1.7492492,1.0,1.0,0.0,50.0,21.5
1.7557558,1.0,1.0,0.0,50.0,21.5
1.7622622,1.0,1.0,0.0,50.0,21.5
1.7687688,1.0,1.0,0.0,50.0,21.5
1.7752752,1.0,1.0,0.0,50.0,21.5
1.7817818,1.0,1.0,0.0,50.0,21.5
1.7882882,1.0,1.0,0.0,50.0,21.5
1.7947948,1.0,1.0,0.0,50.0,21.5
1.8013014,1.0,1.0,0.0,50.0,21.5
1.8078078,1.0,1.0,0.0,50.0,21.5
1.8143144,1.0,1.0,0.0,50.0,21.5
1.8208208,1.0,1.0,0.0,50.0,21.5
1.8273274,1.0,1.0,0.0,50.0,21.5
1.8338338,1.0,1.0,0.0,50.0,21.5
1.8403404,1.0,1.0,0.0,50.0,21.5
1.8468468,1.0,1.0,0.0,50.0,21.5
1.8533534,1.0,1.0,0.0,50.0,21.5
1.8598598,1.0,1.0,0.0,50.0,21.5
1.8663664,1.0,1.0,0.0,50.0,21.5
1.8728728,1.0,1.0,0.0,50.0,21.5
1.8793794,1.0,1.0,0.0,50.0,21.5
1.8858858,1.0,1.0,0.0,50.0,21.5
1.8923924,1.0,1.0,0.0,50.0,21.5
1.8988988,1.0,1.0,0.0,50.0,21.5
1.9054054,1.0,1.0,0.0,50.0,21.5
1.911912,1.0,1.0,0.0,50.0,21.5
1.9184184,1.0,1.0,0.0,50.0,21.5
1.924925,1.0,1.0,0.0,50.0,21.5
1.9314314,1.0,1.0,0.0,50.0,21.5
1.937938,1.0,1.0,0.0,50.0,21.5
1.9444444,1.0,1.0,0.0,50.0,21.5
1.950951,1.0,1.0,0.0,50.0,21.5
1.9574574,1.0,1.0,0.0,50.0,21.5
1.963964,1.0,1.0,0.0,50.0,21.5
1.9704704,1.0,1.0,0.0,50.0,21.5
1.976977,1.0,1.0,0.0,50.0,21.5
1.9834834,1.0,1.0,0.0,50.0,21.5
1.98999,1.0,1.0,0.0,50.0,21.5
1.9964964,1.0,1.0,0.0,50.0,21.5
2.0030031,1.0,1.0,0.0,50.0,21.5
2.0095096,1.0,1.0,0.0,50.0,21.5
2.016016,1.0,1.0,0.0,50.0,21.5
2.0225224,1.0,1.0,0.0,50.0,26.5
2.0290291,1.0,1.0,0.0,50.0,26.5
2.0355356,1.0,1.0,0.0,50.0,26.5
2.042042,1.0,1.0,0.0,50.0,26.5
2.0485485,1.0,1.0,0.0,50.0,26.5
2.0550551,1.0,1.0,0.0,50.0,26.5
2.0615616,1.0,1.0,0.0,50.0,26.5
2.068068,1.0,1.0,0.0,50.0,26.5
2.0745745,1.0,1.0,0.0,50.0,26.5
2.0810812,1.0,1.0,0.0,50.0,26.5
2.0875876,1.0,1.0,0.0,50.0,26.5
2.094094,1.0,1.0,0.0,50.0,26.5
2.1006007,1.0,1.0,0.0,50.0,26.5
2.1071072,1.0,1.0,0.0,50.0,26.5
2.1136136,1.0,1.0,0.0,50.0,26.5
2.12012,1.0,1.0,0.0,50.0,12.0
2.1266267,1.0,1.0,0.0,50.0,12.0
2.1331332,1.0,1.0,0.0,50.0,12.0
2.1396396,1.0,1.0,0.0,50.0,12.0
2.146146,1.0,1.0,0.0,50.0,12.0
2.1526527,1.0,1.0,0.0,50.0,12.0
2.1591592,1.0,1.0,0.0,50.0,12.0
2.1656656,1.0,1.0,0.0,50.0,12.0
2.172172,1.0,1.0,0.0,50.0,12.0
2.1786788,1.0,1.0,0.0,50.0,12.0
2.1851852,1.0,1.0,0.0,50.0,12.0
2.1916916,1.0,1.0,0.0,50.0,12.0
2.198198,1.0,1.0,0.0,50.0,12.0
2.2047048,1.0,1.0,0.0,50.0,12.0
2.2112112,1.0,1.0,0.0,50.0,12.0
2.2177176,1.0,1.0,0.0,50.0,12.0
2.2242243,1.0,1.0,0.0,50.0,12.0
2.2307308,1.0,1.0,0.0,50.0,12.0
2.2372372,1.0,1.0,0.0,50.0,12.0
2.2437437,1.0,1.0,0.0,50.0,12.0
2.2502503,1.0,1.0,0.0,50.0,12.0
2.2567568,1.0,1.0,0.0,50.0,12.0
2.2632632,1.0,1.0,0.0,50.0,12.0
2.2697697,1.0,1.0,0.0,50.0,12.0
2.2762764,1.0,1.0,0.0,50.0,12.0
2.2827828,1.0,1.0,0.0,50.0,12.0
2.2892892,1.0,1.0,0.0,50.0,12.0
2.2957957,1.0,1.0,0.0,50.0,12.0
2.3023024,1.0,1.0,0.0,50.0,12.0
2.3088088,1.0,1.0,0.0,50.0,12.0
2.3153152,1.0,1.0,0.0,50.0,12.0
2.321822,1.0,1.0,0.0,50.0,12.0
2.3283284,1.0,1.0,0.0,50.0,12.0
2.3348348,1.0,1.0,0.0,50.0,12.0
2.3413413,1.0,1.0,0.0,50.0,12.0
2.347848,1.0,1.0,0.0,50.0,12.0
2.3543544,1.0,1.0,0.0,50.0,12.0
2.3608608,1.0,1.0,0.0,50.0,12.0
2.3673673,1.0,1.0,0.0,50.0,12.0
2.373874,1.0,1.0,0.0,50.0,12.0
2.3803804,1.0,1.0,0.0,50.0,12.0
2.3868868,1.0,1.0,0.0,50.0,12.0
2.3933933,1.0,1.0,0.0,50.0,12.0
2.3999,1.0,1.0,0.0,50.0,12.0
2.4064064,1.0,1.0,0.0,50.0,12.0
2.4129128,1.0,1.0,0.0,50.0,12.0
2.4194195,1.0,1.0,0.0,50.0,12.0
2.425926,1.0,1.0,0.0,50.0,12.0
2.4324324,1.0,1.0,0.0,50.0,12.0
2.4389389,1.0,1.0,0.0,50.0,12.0
2.4454455,1.0,1.0,0.0,50.0,12.0
2.451952,1.0,1.0,0.0,50.0,12.0
2.4584584,1.0,1.0,0.0,50.0,12.0
2.4649649,1.0,1.0,0.0,50.0,12.0
2.4714715,1.0,1.0,0.0,50.0,12.0
2.477978,1.0,1.0,0.0,50.0,12.0
2.4844844,1.0,1.0,0.0,50.0,12.0
2.4909909,1.0,1.0,0.0,50.0,12.0
2.4974976,1.0,1.0,0.0,50.0,12.0
2.504004,1.0,1.0,0.0,50.0,12.0
2.5105104,1.0,1.0,0.0,50.0,12.0
2.5170171,1.0,1.0,0.0,50.0,12.0
2.5235236,1.0,1.0,0.0,50.0,12.0
2.53003,1.0,1.0,0.0,50.0,12.0
2.5365365,1.0,1.0,0.0,50.0,12.0
2.5430431,1.0,1.0,0.0,50.0,12.0
2.5495496,1.0,1.0,0.0,50.0,12.0
2.556056,1.0,1.0,0.0,50.0,12.0
2.5625625,1.0,1.0,0.0,50.0,12.0
2.5690691,1.0,1.0,0.0,50.0,12.0
2.5755756,1.0,1.0,0.0,50.0,12.0
2.582082,1.0,1.0,0.0,50.0,12.0
2.5885885,1.0,1.0,0.0,50.0,12.0
2.5950952,1.0,1.0,0.0,50.0,12.0
2.6016016,1.0,1.0,0.0,50.0,12.0
2.608108,1.0,1.0,0.0,50.0,12.0
2.6146147,1.0,1.0,0.0,50.0,12.0
2.6211212,1.0,1.0,0.0,50.0,12.0
2.6276276,1.0,1.0,0.0,50.0,12.0
2.634134,1.0,1.0,0.0,50.0,12.0
2.6406407,1.0,1.0,0.0,50.0,12.0
2.6471472,1.0,1.0,0.0,50.0,12.0
2.6536536,1.0,1.0,0.0,50.0,12.0
2.66016,1.0,1.0,0.0,50.0,12.0
2.6666667,1.0,1.0,0.0,50.0,12.0
2.6731732,1.0,1.0,0.0,50.0,12.0
2.6796796,1.0,1.0,0.0,50.0,12.0
2.686186,1.0,1.0,0.0,50.0,3.0
2.6926928,1.0,1.0,0.0,50.0,3.0
2.6991992,1.0,1.0,0.0,50.0,3.0
2.7057056,1.0,1.0,0.0,50.0,3.0
2.7122123,1.0,1.0,0.0,50.0,3.0
2.7187188,1.0,1.0,0.0,50.0,3.0
2.7252252,1.0,1.0,0.0,50.0,3.0
2.7317317,1.0,1.0,0.0,50.0,3.0
2.7382383,1.0,1.0,0.0,50.0,3.0
2.7447448,1.0,1.0,0.0,50.0,3.0
2.7512512,1.0,1.0,0.0,50.0,3.0
2.7577577,1.0,1.0,0.0,50.0,3.0
2.7642643,1.0,1.0,0.0,50.0,3.0
2.7707708,1.0,1.0,0.0,50.0,3.0
2.7772772,1.0,1.0,0.0,50.0,3.0
2.7837837,1.0,1.0,0.0,50.0,3.0
2.7902904,1.0,1.0,0.0,50.0,3.0
2.7967968,1.0,1.0,0.0,50.0,3.0
2.8033032,1.0,1.0,0.0,50.0,3.0
2.80981,1.0,1.0,0.0,50.0,3.0
2.8163164,1.0,1.0,0.0,50.0,3.0
2.8228228,1.0,1.0,0.0,50.0,3.0
2.8293293,1.0,1.0,0.0,50.0,3.0
2.835836,1.0,1.0,0.0,50.0,3.0
2.8423424,1.0,1.0,0.0,50.0,3.0
2.8488488,1.0,1.0,0.0,50.0,3.0
2.8553553,1.0,1.0,0.0,50.0,3.0
2.861862,1.0,1.0,0.0,50.0,3.0
2.8683684,1.0,1.0,0.0,50.0,3.0
2.8748748,1.0,1.0,0.0,50.0,3.0
2.8813813,1.0,1.0,0.0,50.0,3.0
2.887888,1.0,1.0,0.0,50.0,3.0
2.8943944,1.0,1.0,0.0,50.0,3.0
2.9009008,1.0,1.0,0.0,50.0,3.0
2.9074075,1.0,1.0,0.0,50.0,3.0
2.913914,1.0,1.0,0.0,50.0,3.0
2.9204204,1.0,1.0,0.0,50.0,3.0
2.9269269,1.0,1.0,0.0,50.0,3.0
2.9334335,1.0,1.0,0.0,50.0,3.0
2.93994,1.0,1.0,0.0,50.0,3.0
2.9464464,1.0,1.0,0.0,50.0,3.0
2.9529529,1.0,1.0,0.0,50.0,3.0
2.9594595,1.0,1.0,0.0,50.0,3.0
2.965966,1.0,1.0,0.0,50.0,3.0
2.9724724,1.0,1.0,0.0,50.0,3.0
2.9789789,1.0,1.0,0.0,50.0,3.0
2.9854856,1.0,1.0,0.0,50.0,3.0
2.991992,1.0,1.0,0.0,50.0,3.0
2.9984984,1.0,1.0,0.0,50.0,3.0
3.0050051,1.0,1.0,0.0,50.0,3.0
3.0115116,1.0,1.0,0.0,50.0,3.0
3.018018,1.0,1.0,0.0,50.0,3.0
3.0245245,1.0,1.0,0.0,50.0,3.0
3.0310311,1.0,1.0,0.0,50.0,3.0
3.0375376,1.0,1.0,0.0,50.0,3.0
3.044044,1.0,1.0,0.0,50.0,3.0
3.0505505,1.0,1.0,0.0,50.0,3.0
3.0570571,1.0,1.0,0.0,50.0,3.0
3.0635636,1.0,1.0,0.0,50.0,3.0
3.07007,1.0,1.0,0.0,50.0,3.0
3.0765765,1.0,1.0,0.0,50.0,3.0
3.0830832,1.0,1.0,0.0,50.0,3.0
3.0895896,1.0,1.0,0.0,50.0,3.0
3.096096,1.0,1.0,0.0,50.0,3.0
3.1026027,1.0,1.0,0.0,50.0,3.0
3.1091092,1.0,1.0,0.0,50.0,3.0
3.1156156,1.0,1.0,0.0,50.0,3.0
3.122122,1.0,1.0,0.0,50.0,3.0
3.1286287,1.0,1.0,0.0,50.0,3.0
3.1351352,1.0,1.0,0.0,50.0,3.0
3.1416416,1.0,1.0,0.0,50.0,3.0
3.148148,1.0,1.0,0.0,50.0,3.0
3.1546547,1.0,1.0,0.0,50.0,3.0
3.1611612,1.0,1.0,0.0,50.0,3.0
3.1676676,1.0,1.0,0.0,50.0,3.0
3.174174,1.0,1.0,0.0,50.0,3.0
3.1806808,1.0,1.0,0.0,50.0,3.0
3.1871872,1.0,1.0,0.0,50.0,3.0
3.1936936,1.0,1.0,0.0,50.0,3.0
3.2002003,1.0,1.0,0.0,50.0,3.0
3.2067068,1.0,1.0,0.0,50.0,3.0
3.2132132,1.0,1.0,0.0,50.0,3.0
3.2197196,1.0,1.0,0.0,50.0,3.0
3.2262263,1.0,1.0,0.0,50.0,3.0
3.2327328,1.0,1.0,0.0,50.0,3.0
3.2392392,1.0,1.0,0.0,50.0,3.0
3.2457457,1.0,1.0,0.0,50.0,3.0
3.2522523,1.0,1.0,0.0,50.0,3.0
3.2587588,1.0,1.0,0.0,50.0,3.0
3.2652652,1.0,1.0,0.0,50.0,3.0
3.2717717,1.0,1.0,0.0,50.0,3.0
3.2782784,1.0,1.0,0.0,50.0,3.0
3.2847848,1.0,1.0,0.0,50.0,3.0
3.2912912,1.0,1.0,0.0,50.0,3.0
3.2977977,1.0,1.0,0.0,50.0,3.0
3.3043044,1.0,1.0,0.0,50.0,3.0
3.3108108,1.0,1.0,0.0,50.0,3.0
3.3173172,1.0,1.0,0.0,50.0,3.0
3.323824,1.0,1.0,0.0,50.0,3.0
3.3303304,1.0,1.0,0.0,50.0,3.0
3.3368368,1.0,1.0,0.0,50.0,3.0
3.3433433,1.0,1.0,0.0,50.0,3.0
3.34985,1.0,1.0,0.0,50.0,3.0
3.3563564,1.0,1.0,0.0,50.0,3.0
3.3628628,1.0,1.0,0.0,50.0,3.0
3.3693693,1.0,1.0,0.0,50.0,3.0
3.375876,1.0,1.0,0.0,50.0,3.0
3.3823824,1.0,1.0,0.0,50.0,3.0
3.3888888,1.0,1.0,0.0,50.0,3.0
3.3953953,1.0,1.0,0.0,50.0,3.0
3.401902,1.0,1.0,0.0,50.0,3.0
3.4084084,1.0,1.0,0.0,50.0,3.0
3.4149148,1.0,1.0,0.0,50.0,3.0
3.4214215,1.0,1.0,0.0,50.0,3.0
3.427928,1.0,1.0,0.0,50.0,3.0
3.4344344,1.0,1.0,0.0,50.0,3.0
3.4409409,1.0,1.0,0.0,50.0,3.0
3.4474475,1.0,1.0,0.0,50.0,3.0
3.453954,1.0,1.0,0.0,50.0,3.0
3.4604604,1.0,1.0,0.0,50.0,3.0
3.4669669,1.0,1.0,0.0,50.0,3.0
3.4734735,1.0,1.0,0.0,50.0,3.0
3.47998,1.0,1.0,0.0,50.0,3.0
3.4864864,1.0,1.0,0.0,50.0,3.0
3.4929929,1.0,1.0,0.0,50.0,3.0
3.4994996,1.0,1.0,0.0,50.0,3.0
3.506006,1.0,1.0,0.0,50.0,3.0
3.5125124,1.0,1.0,0.0,50.0,3.0
3.5190191,1.0,1.0,0.0,50.0,3.0
3.5255256,1.0,1.0,0.0,50.0,3.0
3.532032,1.0,1.0,0.0,50.0,3.0
3.5385385,1.0,1.0,0.0,50.0,3.0
3.5450451,1.0,1.0,0.0,50.0,3.0
3.5515516,1.0,1.0,0.0,50.0,3.0
3.558058,1.0,1.0,0.0,50.0,3.0
3.5645645,1.0,1.0,0.0,50.0,3.0
3.5710711,1.0,1.0,0.0,50.0,3.0
3.5775776,1.0,1.0,0.0,50.0,3.0
3.584084,1.0,1.0,0.0,50.0,3.0
3.5905905,1.0,1.0,0.0,50.0,3.0
3.5970972,1.0,1.0,0.0,50.0,3.0
3.6036036,1.0,1.0,0.0,50.0,3.0
3.61011,1.0,1.0,0.0,50.0,3.0
3.6166167,1.0,1.0,0.0,50.0,3.0
3.6231232,1.0,1.0,0.0,50.0,3.0
3.6296296,1.0,1.0,0.0,50.0,3.0
3.636136,1.0,1.0,0.0,50.0,3.0
3.6426427,1.0,1.0,0.0,50.0,3.0
3.6491492,1.0,1.0,0.0,50.0,3.0
3.6556556,1.0,1.0,0.0,50.0,3.0
3.662162,1.0,1.0,0.0,50.0,3.0
3.6686687,1.0,1.0,0.0,50.0,3.0
3.6751752,1.0,1.0,0.0,50.0,3.0
3.6816816,1.0,1.0,0.0,50.0,3.0
3.688188,1.0,1.0,0.0,50.0,3.0
3.6946948,1.0,1.0,0.0,50.0,0.0
3.7012012,1.0,1.0,0.0,50.0,0.0
3.7077076,1.0,1.0,0.0,50.0,0.0
3.7142143,1.0,1.0,0.0,50.0,0.0
3.7207208,1.0,1.0,0.0,50.0,0.0
3.7272272,1.0,1.0,0.0,50.0,0.0
3.7337337,1.0,1.0,0.0,50.0,0.0
3.7402403,1.0,1.0,0.0,50.0,0.0
3.7467468,1.0,1.0,0.0,50.0,0.0
3.7532532,1.0,1.0,0.0,50.0,0.0
3.7597597,1.0,1.0,0.0,50.0,0.0
3.7662663,1.0,1.0,0.0,50.0,0.0
3.7727728,1.0,1.0,0.0,50.0,0.0
3.7792792,1.0,1.0,0.0,50.0,0.0
3.7857857,1.0,1.0,0.0,50.0,0.0
3.7922924,1.0,1.0,0.0,50.0,0.0
3.7987988,1.0,1.0,0.0,50.0,0.0
3.8053052,1.0,1.0,0.0,50.0,0.0
3.811812,1.0,1.0,0.0,50.0,0.0
3.8183184,1.0,1.0,0.0,50.0,0.0
3.8248248,1.0,1.0,0.0,50.0,0.0
3.8313313,1.0,1.0,0.0,50.0,0.0
3.837838,1.0,1.0,0.0,50.0,0.0
3.8443444,1.0,1.0,0.0,50.0,0.0
3.8508508,1.0,1.0,0.0,50.0,0.0
3.8573573,1.0,1.0,0.0,50.0,0.0
3.863864,1.0,1.0,0.0,50.0,0.0
3.8703704,1.0,1.0,0.0,50.0,0.0
3.8768768,1.0,1.0,0.0,50.0,0.0
3.8833833,1.0,1.0,0.0,50.0,0.0
3.88989,1.0,1.0,0.0,50.0,0.0
3.8963964,1.0,1.0,0.0,50.0,0.0
3.9029028,1.0,1.0,0.0,50.0,0.0
3.9094095,1.0,1.0,0.0,50.0,0.0
3.915916,1.0,1.0,0.0,50.0,0.0
3.9224224,1.0,1.0,0.0,50.0,0.0
3.9289289,1.0,1.0,0.0,50.0,0.0
3.9354355,1.0,1.0,0.0,50.0,0.0
3.941942,1.0,1.0,0.0,50.0,0.0
3.9484484,1.0,1.0,0.0,50.0,0.0
3.9549549,1.0,1.0,0.0,50.0,0.0
3.9614615,1.0,1.0,0.0,50.0,0.0
3.967968,1.0,1.0,0.0,50.0,0.0
3.9744744,1.0,1.0,0.0,50.0,0.0
3.9809809,1.0,1.0,0.0,50.0,0.0
3.9874876,1.0,1.0,0.0,50.0,0.0
3.993994,1.0,1.0,0.0,50.0,0.0
4.0005007,1.0,1.0,0.0,50.0,0.0
4.007007,1.0,1.0,0.0,50.0,0.0
4.0135136,1.0,1.0,0.0,50.0,0.0
4.02002,1.0,1.0,0.0,50.0,0.0
4.0265265,1.0,1.0,0.0,50.0,0.0
4.033033,1.0,1.0,0.0,50.0,0.0
4.0395393,1.0,1.0,0.0,50.0,0.0
4.0460463,1.0,1.0,0.0,50.0,0.0
4.0525527,1.0,1.0,0.0,50.0,0.0
4.059059,1.0,1.0,0.0,50.0,0.0
4.0655656,1.0,1.0,0.0,50.0,0.0
4.072072,1.0,1.0,0.0,50.0,0.0
4.0785785,1.0,1.0,0.0,50.0,0.0
4.085085,1.0,1.0,0.0,50.0,0.0
4.0915914,1.0,1.0,0.0,50.0,0.0
4.0980983,1.0,1.0,0.0,50.0,0.0
4.1046047,1.0,1.0,0.0,50.0,0.0
4.111111,1.0,1.0,0.0,50.0,0.0
4.1176176,1.0,1.0,0.0,50.0,0.0
4.124124,1.0,1.0,0.0,50.0,0.0
4.1306305,1.0,1.0,0.0,50.0,0.0
4.137137,1.0,1.0,0.0,50.0,0.0
4.143644,1.0,1.0,0.0,50.0,0.0
4.1501503,1.0,1.0,0.0,50.0,0.0
4.1566567,1.0,1.0,0.0,50.0,0.0
4.163163,1.0,1.0,0.0,50.0,0.0
4.1696696,1.0,1.0,0.0,50.0,0.0
4.176176,1.0,1.0,0.0,50.0,0.0
4.1826825,1.0,1.0,0.0,50.0,0.0
4.189189,1.0,1.0,0.0,50.0,0.0
4.195696,1.0,1.0,0.0,50.0,0.0
4.2022023,1.0,1.0,0.0,50.0,0.0
4.208709,1.0,1.0,0.0,50.0,0.0
4.215215,1.0,1.0,0.0,50.0,0.0
4.2217216,1.0,1.0,0.0,50.0,0.0
4.228228,1.0,1.0,0.0,50.0,0.0
4.2347345,1.0,1.0,0.0,50.0,0.0
4.2412415,1.0,1.0,0.0,50.0,0.0
4.247748,1.0,1.0,0.0,50.0,0.0
4.2542543,1.0,1.0,0.0,50.0,0.0
4.260761,1.0,1.0,0.0,50.0,0.0
4.267267,1.0,1.0,0.0,50.0,0.0
4.2737737,1.0,1.0,0.0,50.0,0.0
4.28028,1.0,1.0,0.0,50.0,0.0
4.2867866,1.0,1.0,0.0,50.0,0.0
4.2932935,1.0,1.0,0.0,50.0,0.0
4.2998,1.0,1.0,0.0,50.0,0.0
4.3063064,1.0,1.0,0.0,50.0,0.0
4.312813,1.0,1.0,0.0,50.0,0.0
4.3193192,1.0,1.0,0.0,50.0,0.0
4.3258257,1.0,1.0,0.0,50.0,0.0
4.332332,1.0,1.0,0.0,50.0,0.0
4.338839,1.0,1.0,0.0,50.0,0.0
4.3453455,1.0,1.0,0.0,50.0,0.0
4.351852,1.0,1.0,0.0,50.0,0.0
4.3583584,1.0,1.0,0.0,50.0,0.0
4.364865,1.0,1.0,0.0,50.0,0.0
4.3713713,1.0,1.0,0.0,50.0,0.0
4.3778777,1.0,1.0,0.0,50.0,0.0
4.384384,1.0,1.0,0.0,50.0,0.0
4.390891,1.0,1.0,0.0,50.0,0.0
4.3973975,1.0,1.0,0.0,50.0,0.0
4.403904,1.0,1.0,0.0,50.0,0.0
4.4104104,1.0,1.0,0.0,50.0,0.0
4.416917,1.0,1.0,0.0,50.0,0.0
4.4234233,1.0,1.0,0.0,50.0,0.0
4.4299297,1.0,1.0,0.0,50.0,0.0
4.4364367,1.0,1.0,0.0,50.0,0.0
4.442943,1.0,1.0,0.0,50.0,0.0
4.4494495,1.0,1.0,0.0,50.0,0.0
4.455956,1.0,1.0,0.0,50.0,0.0
4.4624624,1.0,1.0,0.0,50.0,0.0
4.468969,1.0,1.0,0.0,50.0,0.0
4.4754753,1.0,1.0,0.0,50.0,0.0
4.4819818,1.0,1.0,0.0,50.0,0.0
4.4884887,1.0,1.0,0.0,50.0,0.0
4.494995,1.0,1.0,0.0,50.0,0.0
4.5015016,1.0,1.0,0.0,50.0,0.0
4.508008,1.0,1.0,0.0,50.0,0.0
4.5145144,1.0,1.0,0.0,50.0,0.0
4.521021,1.0,1.0,0.0,50.0,0.0
4.5275273,1.0,1.0,0.0,50.0,0.0
