INR,VKORC1 G alleles,CYP2C9 1 alleles,CYP2C9 2 alleles,Age,Dose
2.8813813,1.0,0.5,0.5,50.0,9.0
2.8848848,1.0,0.5,0.5,50.0,9.0
2.8883884,1.0,0.5,0.5,50.0,9.0
2.891892,1.0,0.5,0.5,50.0,9.0
2.8953953,1.0,0.5,0.5,50.0,9.0
2.8988988,1.0,0.5,0.5,50.0,9.0
2.9024024,1.0,0.5,0.5,50.0,9.0
2.905906,1.0,0.5,0.5,50.0,9.0
2.9094095,1.0,0.5,0.5,50.0,9.0
2.9129128,1.0,0.5,0.5,50.0,9.0
2.9164164,1.0,0.5,0.5,50.0,9.0
2.91992,1.0,0.5,0.5,50.0,9.0
2.9234235,1.0,0.5,0.5,50.0,9.0
2.9269269,1.0,0.5,0.5,50.0,9.0
2.9304304,1.0,0.5,0.5,50.0,9.0
2.933934,1.0,0.5,0.5,50.0,9.0
2.9374375,1.0,0.5,0.5,50.0,9.0
2.9409409,1.0,0.5,0.5,50.0,9.0
2.9444444,1.0,0.5,0.5,50.0,9.0
2.947948,1.0,0.5,0.5,50.0,9.0
2.9514515,1.0,0.5,0.5,50.0,9.0
2.9549549,1.0,0.5,0.5,50.0,9.0
2.9584584,1.0,0.5,0.5,50.0,9.0
2.961962,1.0,0.5,0.5,50.0,9.0
2.9654655,1.0,0.5,0.5,50.0,9.0
2.9689689,1.0,0.5,0.5,50.0,9.0
2.9724724,1.0,0.5,0.5,50.0,9.0
2.975976,1.0,0.5,0.5,50.0,9.0
2.9794796,1.0,0.5,0.5,50.0,9.0
2.9829829,1.0,0.5,0.5,50.0,9.0
2.9864864,1.0,0.5,0.5,50.0,9.0
2.98999,1.0,0.5,0.5,50.0,9.0
2.9934936,1.0,0.5,0.5,50.0,9.0
2.9969969,1.0,0.5,0.5,50.0,9.0
3.0005004,1.0,0.5,0.5,50.0,9.0
3.004004,1.0,0.5,0.5,50.0,9.0
3.0075076,1.0,0.5,0.5,50.0,9.0
3.0110111,1.0,0.5,0.5,50.0,9.0
3.0145144,1.0,0.5,0.5,50.0,9.0
3.018018,1.0,0.5,0.5,50.0,9.0
3.0215216,1.0,0.5,0.5,50.0,9.0
3.0250251,1.0,0.5,0.5,50.0,9.0
3.0285285,1.0,0.5,0.5,50.0,9.0
3.032032,1.0,0.5,0.5,50.0,9.0
3.0355356,1.0,0.5,0.5,50.0,9.0
3.0390391,1.0,0.5,0.5,50.0,9.0
3.0425425,1.0,0.5,0.5,50.0,9.0
3.046046,1.0,0.5,0.5,50.0,9.0
3.0495496,1.0,0.5,0.5,50.0,9.0
3.0530531,1.0,0.5,0.5,50.0,9.0
3.0565565,1.0,0.5,0.5,50.0,9.0
3.06006,1.0,0.5,0.5,50.0,9.0
3.0635636,1.0,0.5,0.5,50.0,9.0
3.0670671,1.0,0.5,0.5,50.0,9.0
3.0705705,1.0,0.5,0.5,50.0,9.0
3.074074,1.0,0.5,0.5,50.0,9.0
3.0775776,1.0,0.5,0.5,50.0,9.0
3.0810812,1.0,0.5,0.5,50.0,9.0
3.0845845,1.0,0.5,0.5,50.0,9.0
3.088088,1.0,0.5,0.5,50.0,9.0
3.0915916,1.0,0.5,0.5,50.0,9.0
3.0950952,1.0,0.5,0.5,50.0,9.0
3.0985985,1.0,0.5,0.5,50.0,9.0
3.102102,1.0,0.5,0.5,50.0,9.0
3.1056056,1.0,0.5,0.5,50.0,9.0
3.1091092,1.0,0.5,0.5,50.0,9.0
3.1126127,1.0,0.5,0.5,50.0,9.0
3.116116,1.0,0.5,0.5,50.0,9.0
3.1196196,1.0,0.5,0.5,50.0,9.0
3.1231232,1.0,0.5,0.5,50.0,9.0
3.1266267,1.0,0.5,0.5,50.0,9.0
3.13013,1.0,0.5,0.5,50.0,9.0
3.1336336,1.0,0.5,0.5,50.0,9.0
3.1371372,1.0,0.5,0.5,50.0,9.0
3.1406407,1.0,0.5,0.5,50.0,9.0
3.144144,1.0,0.5,0.5,50.0,9.0
3.1476476,1.0,0.5,0.5,50.0,9.0
3.1511512,1.0,0.5,0.5,50.0,9.0
3.1546547,1.0,0.5,0.5,50.0,9.0
3.158158,1.0,0.5,0.5,50.0,9.0
3.1616616,1.0,0.5,0.5,50.0,9.0
3.1651652,1.0,0.5,0.5,50.0,9.0
3.1686687,1.0,0.5,0.5,50.0,9.0
3.172172,1.0,0.5,0.5,50.0,9.0
3.1756756,1.0,0.5,0.5,50.0,9.0
3.1791792,1.0,0.5,0.5,50.0,9.0
3.1826828,1.0,0.5,0.5,50.0,9.0
3.186186,1.0,0.5,0.5,50.0,9.0
3.1896896,1.0,0.5,0.5,50.0,0.0
3.1931932,1.0,0.5,0.5,50.0,0.0
3.1966968,1.0,0.5,0.5,50.0,0.0
3.2002003,1.0,0.5,0.5,50.0,0.0
3.2037036,1.0,0.5,0.5,50.0,0.0
3.2072072,1.0,0.5,0.5,50.0,0.0
3.2107108,1.0,0.5,0.5,50.0,0.0
3.2142143,1.0,0.5,0.5,50.0,0.0
3.2177176,1.0,0.5,0.5,50.0,0.0
3.2212212,1.0,0.5,0.5,50.0,0.0
3.2247248,1.0,0.5,0.5,50.0,0.0
3.2282283,1.0,0.5,0.5,50.0,0.0
3.2317317,1.0,0.5,0.5,50.0,0.0
3.2352352,1.0,0.5,0.5,50.0,0.0
3.2387388,1.0,0.5,0.5,50.0,0.0
3.2422423,1.0,0.5,0.5,50.0,0.0
3.2457457,1.0,0.5,0.5,50.0,0.0
3.2492492,1.0,0.5,0.5,50.0,0.0
3.2527528,1.0,0.5,0.5,50.0,0.0
3.2562563,1.0,0.5,0.5,50.0,0.0
3.2597597,1.0,0.5,0.5,50.0,0.0
3.2632632,1.0,0.5,0.5,50.0,0.0
3.2667668,1.0,0.5,0.5,50.0,0.0
3.2702703,1.0,0.5,0.5,50.0,0.0
3.2737737,1.0,0.5,0.5,50.0,0.0
3.2772772,1.0,0.5,0.5,50.0,0.0
3.2807808,1.0,0.5,0.5,50.0,0.0
3.2842844,1.0,0.5,0.5,50.0,0.0
3.2877877,1.0,0.5,0.5,50.0,0.0
3.2912912,1.0,0.5,0.5,50.0,0.0
3.2947948,1.0,0.5,0.5,50.0,0.0
3.2982984,1.0,0.5,0.5,50.0,0.0
3.301802,1.0,0.5,0.5,50.0,0.0
3.3053052,1.0,0.5,0.5,50.0,0.0
3.3088088,1.0,0.5,0.5,50.0,0.0
3.3123124,1.0,0.5,0.5,50.0,0.0
3.315816,1.0,0.5,0.5,50.0,0.0
3.3193192,1.0,0.5,0.5,50.0,0.0
3.3228228,1.0,0.5,0.5,50.0,0.0
3.3263264,1.0,0.5,0.5,50.0,0.0
3.32983,1.0,0.5,0.5,50.0,0.0
3.3333333,1.0,0.5,0.5,50.0,0.0
3.3368368,1.0,0.5,0.5,50.0,0.0
3.3403404,1.0,0.5,0.5,50.0,0.0
3.343844,1.0,0.5,0.5,50.0,0.0
3.3473473,1.0,0.5,0.5,50.0,0.0
3.3508508,1.0,0.5,0.5,50.0,0.0
3.3543544,1.0,0.5,0.5,50.0,0.0
3.357858,1.0,0.5,0.5,50.0,0.0
3.3613613,1.0,0.5,0.5,50.0,0.0
3.3648648,1.0,0.5,0.5,50.0,0.0
3.3683684,1.0,0.5,0.5,50.0,0.0
3.371872,1.0,0.5,0.5,50.0,0.0
3.3753753,1.0,0.5,0.5,50.0,0.0
3.3788788,1.0,0.5,0.5,50.0,0.0
3.3823824,1.0,0.5,0.5,50.0,0.0
3.385886,1.0,0.5,0.5,50.0,0.0
3.3893893,1.0,0.5,0.5,50.0,0.0
3.3928928,1.0,0.5,0.5,50.0,0.0
3.3963964,1.0,0.5,0.5,50.0,0.0
3.3999,1.0,0.5,0.5,50.0,0.0
3.4034035,1.0,0.5,0.5,50.0,0.0
3.4069068,1.0,0.5,0.5,50.0,0.0
3.4104104,1.0,0.5,0.5,50.0,0.0
3.413914,1.0,0.5,0.5,50.0,0.0
3.4174175,1.0,0.5,0.5,50.0,0.0
3.4209208,1.0,0.5,0.5,50.0,0.0
3.4244244,1.0,0.5,0.5,50.0,0.0
3.427928,1.0,0.5,0.5,50.0,0.0
3.4314315,1.0,0.5,0.5,50.0,0.0
3.4349349,1.0,0.5,0.5,50.0,0.0
3.4384384,1.0,0.5,0.5,50.0,0.0
3.441942,1.0,0.5,0.5,50.0,0.0
3.4454455,1.0,0.5,0.5,50.0,0.0
3.4489489,1.0,0.5,0.5,50.0,0.0
3.4524524,1.0,0.5,0.5,50.0,0.0
3.455956,1.0,0.5,0.5,50.0,0.0
3.4594595,1.0,0.5,0.5,50.0,0.0
3.4629629,1.0,0.5,0.5,50.0,0.0
3.4664664,1.0,0.5,0.5,50.0,0.0
3.46997,1.0,0.5,0.5,50.0,0.0
3.4734735,1.0,0.5,0.5,50.0,0.0
3.4769769,1.0,0.5,0.5,50.0,0.0
3.4804804,1.0,0.5,0.5,50.0,0.0
3.483984,1.0,0.5,0.5,50.0,0.0
3.4874876,1.0,0.5,0.5,50.0,0.0
3.4909909,1.0,0.5,0.5,50.0,0.0
3.4944944,1.0,0.5,0.5,50.0,0.0
3.497998,1.0,0.5,0.5,50.0,0.0
3.5015016,1.0,0.5,0.5,50.0,0.0
3.5050051,1.0,0.5,0.5,50.0,0.0
3.5085084,1.0,0.5,0.5,50.0,0.0
3.512012,1.0,0.5,0.5,50.0,0.0
3.5155156,1.0,0.5,0.5,50.0,0.0
3.5190191,1.0,0.5,0.5,50.0,0.0
3.5225224,1.0,0.5,0.5,50.0,0.0
3.526026,1.0,0.5,0.5,50.0,0.0
3.5295296,1.0,0.5,0.5,50.0,0.0
3.5330331,1.0,0.5,0.5,50.0,0.0
3.5365365,1.0,0.5,0.5,50.0,0.0
3.54004,1.0,0.5,0.5,50.0,0.0
3.5435436,1.0,0.5,0.5,50.0,0.0
3.5470471,1.0,0.5,0.5,50.0,0.0
3.5505505,1.0,0.5,0.5,50.0,0.0
3.554054,1.0,0.5,0.5,50.0,0.0
3.5575576,1.0,0.5,0.5,50.0,0.0
3.5610611,1.0,0.5,0.5,50.0,0.0
3.5645645,1.0,0.5,0.5,50.0,0.0
3.568068,1.0,0.5,0.5,50.0,0.0
3.5715716,1.0,0.5,0.5,50.0,0.0
3.5750751,1.0,0.5,0.5,50.0,0.0
3.5785785,1.0,0.5,0.5,50.0,0.0
3.582082,1.0,0.5,0.5,50.0,0.0
3.5855856,1.0,0.5,0.5,50.0,0.0
3.5890892,1.0,0.5,0.5,50.0,0.0
3.5925925,1.0,0.5,0.5,50.0,0.0
3.596096,1.0,0.5,0.5,50.0,0.0
3.5995996,1.0,0.5,0.5,50.0,0.0
3.6031032,1.0,0.5,0.5,50.0,0.0
3.6066067,1.0,0.5,0.5,50.0,0.0
3.61011,1.0,0.5,0.5,50.0,0.0
3.6136136,1.0,0.5,0.5,50.0,0.0
3.6171172,1.0,0.5,0.5,50.0,0.0
3.6206207,1.0,0.5,0.5,50.0,0.0
3.624124,1.0,0.5,0.5,50.0,0.0
3.6276276,1.0,0.5,0.5,50.0,0.0
3.6311312,1.0,0.5,0.5,50.0,0.0
3.6346347,1.0,0.5,0.5,50.0,0.0
3.638138,1.0,0.5,0.5,50.0,0.0
3.6416416,1.0,0.5,0.5,50.0,0.0
3.6451452,1.0,0.5,0.5,50.0,0.0
3.6486487,1.0,0.5,0.5,50.0,0.0
3.652152,1.0,0.5,0.5,50.0,0.0
3.6556556,1.0,0.5,0.5,50.0,0.0
3.6591592,1.0,0.5,0.5,50.0,0.0
3.6626627,1.0,0.5,0.5,50.0,0.0
3.666166,1.0,0.5,0.5,50.0,0.0
3.6696696,1.0,0.5,0.5,50.0,0.0
3.6731732,1.0,0.5,0.5,50.0,0.0
3.6766768,1.0,0.5,0.5,50.0,0.0
3.68018,1.0,0.5,0.5,50.0,0.0
3.6836836,1.0,0.5,0.5,50.0,0.0
3.6871872,1.0,0.5,0.5,50.0,0.0
3.6906908,1.0,0.5,0.5,50.0,0.0
3.694194,1.0,0.5,0.5,50.0,0.0
3.6976976,1.0,0.5,0.5,50.0,0.0
3.7012012,1.0,0.5,0.5,50.0,0.0
3.7047048,1.0,0.5,0.5,50.0,0.0
3.7082083,1.0,0.5,0.5,50.0,0.0
3.7117116,1.0,0.5,0.5,50.0,0.0
3.7152152,1.0,0.5,0.5,50.0,0.0
3.7187188,1.0,0.5,0.5,50.0,0.0
3.7222223,1.0,0.5,0.5,50.0,0.0
3.7257257,1.0,0.5,0.5,50.0,0.0
3.7292292,1.0,0.5,0.5,50.0,0.0
3.7327328,1.0,0.5,0.5,50.0,0.0
3.7362363,1.0,0.5,0.5,50.0,0.0
3.7397397,1.0,0.5,0.5,50.0,0.0
3.7432432,1.0,0.5,0.5,50.0,0.0
3.7467468,1.0,0.5,0.5,50.0,0.0
3.7502503,1.0,0.5,0.5,50.0,0.0
3.7537537,1.0,0.5,0.5,50.0,0.0
3.7572572,1.0,0.5,0.5,50.0,0.0
3.7607608,1.0,0.5,0.5,50.0,0.0
3.7642643,1.0,0.5,0.5,50.0,0.0
3.7677677,1.0,0.5,0.5,50.0,0.0
3.7712712,1.0,0.5,0.5,50.0,0.0
3.7747748,1.0,0.5,0.5,50.0,0.0
3.7782784,1.0,0.5,0.5,50.0,0.0
3.7817817,1.0,0.5,0.5,50.0,0.0
3.7852852,1.0,0.5,0.5,50.0,0.0
3.7887888,1.0,0.5,0.5,50.0,0.0
3.7922924,1.0,0.5,0.5,50.0,0.0
3.7957957,1.0,0.5,0.5,50.0,0.0
3.7992992,1.0,0.5,0.5,50.0,0.0
3.8028028,1.0,0.5,0.5,50.0,0.0
3.8063064,1.0,0.5,0.5,50.0,0.0
3.80981,1.0,0.5,0.5,50.0,0.0
3.8133132,1.0,0.5,0.5,50.0,0.0
3.8168168,1.0,0.5,0.5,50.0,0.0
3.8203204,1.0,0.5,0.5,50.0,0.0
3.823824,1.0,0.5,0.5,50.0,0.0
3.8273273,1.0,0.5,0.5,50.0,0.0
3.8308308,1.0,0.5,0.5,50.0,0.0
3.8343344,1.0,0.5,0.5,50.0,0.0
3.837838,1.0,0.5,0.5,50.0,0.0
3.8413413,1.0,0.5,0.5,50.0,0.0
3.8448448,1.0,0.5,0.5,50.0,0.0
3.8483484,1.0,0.5,0.5,50.0,0.0
3.851852,1.0,0.5,0.5,50.0,0.0
3.8553553,1.0,0.5,0.5,50.0,0.0
3.8588588,1.0,0.5,0.5,50.0,0.0
3.8623624,1.0,0.5,0.5,50.0,0.0
3.865866,1.0,0.5,0.5,50.0,0.0
3.8693693,1.0,0.5,0.5,50.0,0.0
3.8728728,1.0,0.5,0.5,50.0,0.0
3.8763764,1.0,0.5,0.5,50.0,0.0
3.87988,1.0,0.5,0.5,50.0,0.0
3.8833833,1.0,0.5,0.5,50.0,0.0
3.8868868,1.0,0.5,0.5,50.0,0.0
3.8903904,1.0,0.5,0.5,50.0,0.0
3.893894,1.0,0.5,0.5,50.0,0.0
3.8973973,1.0,0.5,0.5,50.0,0.0
3.9009008,1.0,0.5,0.5,50.0,0.0
3.9044044,1.0,0.5,0.5,50.0,0.0
3.907908,1.0,0.5,0.5,50.0,0.0
3.9114115,1.0,0.5,0.5,50.0,0.0
3.9149148,1.0,0.5,0.5,50.0,0.0
3.9184184,1.0,0.5,0.5,50.0,0.0
3.921922,1.0,0.5,0.5,50.0,0.0
3.9254255,1.0,0.5,0.5,50.0,0.0
3.9289289,1.0,0.5,0.5,50.0,0.0
3.9324324,1.0,0.5,0.5,50.0,0.0
3.935936,1.0,0.5,0.5,50.0,0.0
3.9394395,1.0,0.5,0.5,50.0,0.0
3.9429429,1.0,0.5,0.5,50.0,0.0
3.9464464,1.0,0.5,0.5,50.0,0.0
3.94995,1.0,0.5,0.5,50.0,0.0
3.9534535,1.0,0.5,0.5,50.0,0.0
3.9569569,1.0,0.5,0.5,50.0,0.0
3.9604604,1.0,0.5,0.5,50.0,0.0
3.963964,1.0,0.5,0.5,50.0,0.0
3.9674675,1.0,0.5,0.5,50.0,0.0
3.9709709,1.0,0.5,0.5,50.0,0.0
3.9744744,1.0,0.5,0.5,50.0,0.0
3.977978,1.0,0.5,0.5,50.0,0.0
3.9814816,1.0,0.5,0.5,50.0,0.0
3.9849849,1.0,0.5,0.5,50.0,0.0
3.9884884,1.0,0.5,0.5,50.0,0.0
3.991992,1.0,0.5,0.5,50.0,0.0
3.9954956,1.0,0.5,0.5,50.0,0.0
3.9989989,1.0,0.5,0.5,50.0,0.0
4.0025024,1.0,0.5,0.5,50.0,0.0
4.0060062,1.0,0.5,0.5,50.0,0.0
4.0095096,1.0,0.5,0.5,50.0,0.0
4.013013,1.0,0.5,0.5,50.0,0.0
4.0165167,1.0,0.5,0.5,50.0,0.0
4.02002,1.0,0.5,0.5,50.0,0.0
4.0235233,1.0,0.5,0.5,50.0,0.0
4.027027,1.0,0.5,0.5,50.0,0.0
4.0305305,1.0,0.5,0.5,50.0,0.0
4.0340343,1.0,0.5,0.5,50.0,0.0
4.0375376,1.0,0.5,0.5,50.0,0.0
4.041041,1.0,0.5,0.5,50.0,0.0
4.0445447,1.0,0.5,0.5,50.0,0.0
4.048048,1.0,0.5,0.5,50.0,0.0
4.0515513,1.0,0.5,0.5,50.0,0.0
4.055055,1.0,0.5,0.5,50.0,0.0
4.0585585,1.0,0.5,0.5,50.0,0.0
4.0620623,1.0,0.5,0.5,50.0,0.0
4.0655656,1.0,0.5,0.5,50.0,0.0
4.069069,1.0,0.5,0.5,50.0,0.0
4.0725727,1.0,0.5,0.5,50.0,0.0
4.076076,1.0,0.5,0.5,50.0,0.0
4.0795794,1.0,0.5,0.5,50.0,0.0
4.083083,1.0,0.5,0.5,50.0,0.0
4.0865865,1.0,0.5,0.5,50.0,0.0
4.0900903,1.0,0.5,0.5,50.0,0.0
4.0935936,1.0,0.5,0.5,50.0,0.0
4.097097,1.0,0.5,0.5,50.0,0.0
4.1006007,1.0,0.5,0.5,50.0,0.0
4.104104,1.0,0.5,0.5,50.0,0.0
4.107608,1.0,0.5,0.5,50.0,0.0
4.111111,1.0,0.5,0.5,50.0,0.0
4.1146145,1.0,0.5,0.5,50.0,0.0
4.1181183,1.0,0.5,0.5,50.0,0.0
4.1216216,1.0,0.5,0.5,50.0,0.0
4.125125,1.0,0.5,0.5,50.0,0.0
4.1286287,1.0,0.5,0.5,50.0,0.0
4.132132,1.0,0.5,0.5,50.0,0.0
4.135636,1.0,0.5,0.5,50.0,0.0
4.139139,1.0,0.5,0.5,50.0,0.0
4.1426425,1.0,0.5,0.5,50.0,0.0
4.1461463,1.0,0.5,0.5,50.0,0.0
4.1496496,1.0,0.5,0.5,50.0,0.0
4.153153,1.0,0.5,0.5,50.0,0.0
4.1566567,1.0,0.5,0.5,50.0,0.0
4.16016,1.0,0.5,0.5,50.0,0.0
4.163664,1.0,0.5,0.5,50.0,0.0
4.167167,1.0,0.5,0.5,50.0,0.0
4.1706705,1.0,0.5,0.5,50.0,0.0
4.1741743,1.0,0.5,0.5,50.0,0.0
4.1776776,1.0,0.5,0.5,50.0,0.0
4.181181,1.0,0.5,0.5,50.0,0.0
4.1846848,1.0,0.5,0.5,50.0,0.0
4.188188,1.0,0.5,0.5,50.0,0.0
4.191692,1.0,0.5,0.5,50.0,0.0
4.195195,1.0,0.5,0.5,50.0,0.0
4.1986985,1.0,0.5,0.5,50.0,0.0
4.2022023,1.0,0.5,0.5,50.0,0.0
4.2057056,1.0,0.5,0.5,50.0,0.0
4.2092094,1.0,0.5,0.5,50.0,0.0
4.212713,1.0,0.5,0.5,50.0,0.0
4.216216,1.0,0.5,0.5,50.0,0.0
4.21972,1.0,0.5,0.5,50.0,0.0
4.223223,1.0,0.5,0.5,50.0,0.0
4.2267265,1.0,0.5,0.5,50.0,0.0
4.2302303,1.0,0.5,0.5,50.0,0.0
4.2337337,1.0,0.5,0.5,50.0,0.0
4.2372375,1.0,0.5,0.5,50.0,0.0
4.240741,1.0,0.5,0.5,50.0,0.0
4.244244,1.0,0.5,0.5,50.0,0.0
4.247748,1.0,0.5,0.5,50.0,0.0
4.251251,1.0,0.5,0.5,50.0,0.0
4.2547545,1.0,0.5,0.5,50.0,0.0
4.2582583,1.0,0.5,0.5,50.0,0.0
4.2617617,1.0,0.5,0.5,50.0,0.0
4.2652655,1.0,0.5,0.5,50.0,0.0
4.268769,1.0,0.5,0.5,50.0,0.0
4.272272,1.0,0.5,0.5,50.0,0.0
4.275776,1.0,0.5,0.5,50.0,0.0
4.279279,1.0,0.5,0.5,50.0,0.0
4.2827826,1.0,0.5,0.5,50.0,0.0
4.2862864,1.0,0.5,0.5,50.0,0.0
4.2897897,1.0,0.5,0.5,50.0,0.0
4.2932935,1.0,0.5,0.5,50.0,0.0
4.296797,1.0,0.5,0.5,50.0,0.0
4.3003,1.0,0.5,0.5,50.0,0.0
4.303804,1.0,0.5,0.5,50.0,0.0
4.3073072,1.0,0.5,0.5,50.0,0.0
4.310811,1.0,0.5,0.5,50.0,0.0
4.3143144,1.0,0.5,0.5,50.0,0.0
4.3178177,1.0,0.5,0.5,50.0,0.0
4.3213215,1.0,0.5,0.5,50.0,0.0
4.324825,1.0,0.5,0.5,50.0,0.0
4.328328,1.0,0.5,0.5,50.0,0.0
4.331832,1.0,0.5,0.5,50.0,0.0
4.3353353,1.0,0.5,0.5,50.0,0.0
4.338839,1.0,0.5,0.5,50.0,0.0
4.3423424,1.0,0.5,0.5,50.0,0.0
4.3458457,1.0,0.5,0.5,50.0,0.0
4.3493495,1.0,0.5,0.5,50.0,0.0
4.352853,1.0,0.5,0.5,50.0,0.0
4.356356,1.0,0.5,0.5,50.0,0.0
4.35986,1.0,0.5,0.5,50.0,0.0
4.3633633,1.0,0.5,0.5,50.0,0.0
4.366867,1.0,0.5,0.5,50.0,0.0
4.3703704,1.0,0.5,0.5,50.0,0.0
4.3738737,1.0,0.5,0.5,50.0,0.0
4.3773775,1.0,0.5,0.5,50.0,0.0
4.380881,1.0,0.5,0.5,50.0,0.0
4.384384,1.0,0.5,0.5,50.0,0.0
4.387888,1.0,0.5,0.5,50.0,0.0
4.3913913,1.0,0.5,0.5,50.0,0.0
4.394895,1.0,0.5,0.5,50.0,0.0
4.3983984,1.0,0.5,0.5,50.0,0.0
4.4019017,1.0,0.5,0.5,50.0,0.0
4.4054055,1.0,0.5,0.5,50.0,0.0
4.408909,1.0,0.5,0.5,50.0,0.0
4.4124126,1.0,0.5,0.5,50.0,0.0
4.415916,1.0,0.5,0.5,50.0,0.0
4.4194193,1.0,0.5,0.5,50.0,0.0
4.422923,1.0,0.5,0.5,50.0,0.0
4.4264264,1.0,0.5,0.5,50.0,0.0
4.4299297,1.0,0.5,0.5,50.0,0.0
4.4334335,1.0,0.5,0.5,50.0,0.0
4.436937,1.0,0.5,0.5,50.0,0.0
4.4404407,1.0,0.5,0.5,50.0,0.0
4.443944,1.0,0.5,0.5,50.0,0.0
4.4474473,1.0,0.5,0.5,50.0,0.0
4.450951,1.0,0.5,0.5,50.0,0.0
4.4544544,1.0,0.5,0.5,50.0,0.0
4.4579577,1.0,0.5,0.5,50.0,0.0
4.4614615,1.0,0.5,0.5,50.0,0.0
4.464965,1.0,0.5,0.5,50.0,0.0
4.4684687,1.0,0.5,0.5,50.0,0.0
4.471972,1.0,0.5,0.5,50.0,0.0
4.4754753,1.0,0.5,0.5,50.0,0.0
4.478979,1.0,0.5,0.5,50.0,0.0
4.4824824,1.0,0.5,0.5,50.0,0.0
4.4859858,1.0,0.5,0.5,50.0,0.0
4.4894896,1.0,0.5,0.5,50.0,0.0
4.492993,1.0,0.5,0.5,50.0,0.0
4.4964967,1.0,0.5,0.5,50.0,0.0
4.5,1.0,0.5,0.5,50.0,12.5
1.0,0.5,0.0,0.5,46.0,12.0
1.0035036,0.5,0.0,0.5,46.0,12.0
1.007007,0.5,0.0,0.5,46.0,12.0
1.0105106,0.5,0.0,0.5,46.0,12.0
1.014014,0.5,0.0,0.5,46.0,12.0
1.0175176,0.5,0.0,0.5,46.0,12.0
1.021021,0.5,0.0,0.5,46.0,12.0
1.0245246,0.5,0.0,0.5,46.0,12.0
1.028028,0.5,0.0,0.5,46.0,12.0
1.0315316,0.5,0.0,0.5,46.0,12.0
1.035035,0.5,0.0,0.5,46.0,12.0
1.0385386,0.5,0.0,0.5,46.0,12.0
1.042042,0.5,0.0,0.5,46.0,12.0
1.0455456,0.5,0.0,0.5,46.0,12.0
1.049049,0.5,0.0,0.5,46.0,12.0
1.0525526,0.5,0.0,0.5,46.0,12.0
1.056056,0.5,0.0,0.5,46.0,12.0
1.0595596,0.5,0.0,0.5,46.0,12.0
1.063063,0.5,0.0,0.5,46.0,12.0
1.0665666,0.5,0.0,0.5,46.0,12.0
1.07007,0.5,0.0,0.5,46.0,12.0
1.0735736,0.5,0.0,0.5,46.0,12.0
1.077077,0.5,0.0,0.5,46.0,12.0
1.0805806,0.5,0.0,0.5,46.0,12.0
1.084084,0.5,0.0,0.5,46.0,12.0
1.0875876,0.5,0.0,0.5,46.0,12.0
1.091091,0.5,0.0,0.5,46.0,12.0
1.0945946,0.5,0.0,0.5,46.0,12.0
1.098098,0.5,0.0,0.5,46.0,12.0
1.1016016,0.5,0.0,0.5,46.0,12.0
1.1051052,0.5,0.0,0.5,46.0,12.0
1.1086086,0.5,0.0,0.5,46.0,12.0
1.1121122,0.5,0.0,0.5,46.0,12.0
1.1156156,0.5,0.0,0.5,46.0,12.0
1.1191192,0.5,0.0,0.5,46.0,12.0
1.1226226,0.5,0.0,0.5,46.0,12.0
1.1261262,0.5,0.0,0.5,46.0,12.0
1.1296296,0.5,0.0,0.5,46.0,12.0
1.1331332,0.5,0.0,0.5,46.0,12.0
1.1366366,0.5,0.0,0.5,46.0,12.0
1.1401402,0.5,0.0,0.5,46.0,12.0
1.1436436,0.5,0.0,0.5,46.0,12.0
1.1471472,0.5,0.0,0.5,46.0,12.0
1.1506506,0.5,0.0,0.5,46.0,12.0
1.1541542,0.5,0.0,0.5,46.0,12.0
1.1576576,0.5,0.0,0.5,46.0,12.0
1.1611612,0.5,0.0,0.5,46.0,12.0
1.1646646,0.5,0.0,0.5,46.0,12.0
1.1681682,0.5,0.0,0.5,46.0,12.0
1.1716716,0.5,0.0,0.5,46.0,12.0
1.1751752,0.5,0.0,0.5,46.0,12.0
1.1786786,0.5,0.0,0.5,46.0,12.0
1.1821822,0.5,0.0,0.5,46.0,12.0
1.1856856,0.5,0.0,0.5,46.0,12.0
1.1891892,0.5,0.0,0.5,46.0,12.0
1.1926926,0.5,0.0,0.5,46.0,12.0
1.1961962,0.5,0.0,0.5,46.0,12.0
1.1996996,0.5,0.0,0.5,46.0,12.0
1.2032032,0.5,0.0,0.5,46.0,12.0
1.2067068,0.5,0.0,0.5,46.0,12.0
1.2102102,0.5,0.0,0.5,46.0,12.0
1.2137138,0.5,0.0,0.5,46.0,12.0
1.2172172,0.5,0.0,0.5,46.0,12.0
1.2207208,0.5,0.0,0.5,46.0,12.0
1.2242242,0.5,0.0,0.5,46.0,12.0
1.2277278,0.5,0.0,0.5,46.0,12.0
1.2312312,0.5,0.0,0.5,46.0,12.0
1.2347348,0.5,0.0,0.5,46.0,12.0
1.2382382,0.5,0.0,0.5,46.0,12.0
1.2417418,0.5,0.0,0.5,46.0,12.0
1.2452452,0.5,0.0,0.5,46.0,12.0
1.2487488,0.5,0.0,0.5,46.0,12.0
1.2522522,0.5,0.0,0.5,46.0,12.0
1.2557558,0.5,0.0,0.5,46.0,17.5
1.2592592,0.5,0.0,0.5,46.0,17.5
1.2627628,0.5,0.0,0.5,46.0,17.5
1.2662662,0.5,0.0,0.5,46.0,17.5
1.2697698,0.5,0.0,0.5,46.0,17.5
1.2732732,0.5,0.0,0.5,46.0,17.5
