INR,VKORC1 G alleles,VKORC1 A alleles,CYP2C9 1 alleles,CYP2C9 2 alleles,CYP2C9 3 alleles,Age,Dose
4.189189,1.0,0.0,1.0,0.0,0.0,71.0,4.5
4.1936936,1.0,0.0,1.0,0.0,0.0,71.0,4.5
4.1981983,1.0,0.0,1.0,0.0,0.0,71.0,4.5
4.2027025,1.0,0.0,1.0,0.0,0.0,71.0,4.5
4.207207,1.0,0.0,1.0,0.0,0.0,71.0,4.5
4.211712,1.0,0.0,1.0,0.0,0.0,71.0,4.5
4.216216,1.0,0.0,1.0,0.0,0.0,71.0,4.5
4.220721,1.0,0.0,1.0,0.0,0.0,71.0,4.5
4.2252254,1.0,0.0,1.0,0.0,0.0,71.0,4.5
4.2297297,1.0,0.0,1.0,0.0,0.0,71.0,4.5
4.2342343,1.0,0.0,1.0,0.0,0.0,71.0,4.5
4.2387385,1.0,0.0,1.0,0.0,0.0,71.0,4.5
4.243243,1.0,0.0,1.0,0.0,0.0,71.0,4.5
4.247748,1.0,0.0,1.0,0.0,0.0,71.0,4.5
4.252252,1.0,0.0,1.0,0.0,0.0,71.0,4.5
4.256757,1.0,0.0,1.0,0.0,0.0,71.0,4.5
4.2612615,1.0,0.0,1.0,0.0,0.0,71.0,4.5
4.2657657,1.0,0.0,1.0,0.0,0.0,71.0,4.5
4.2702703,1.0,0.0,1.0,0.0,0.0,71.0,4.5
4.2747746,1.0,0.0,1.0,0.0,0.0,71.0,4.5
4.279279,1.0,0.0,1.0,0.0,0.0,71.0,4.5
4.283784,1.0,0.0,1.0,0.0,0.0,71.0,4.5
4.288288,1.0,0.0,1.0,0.0,0.0,71.0,4.5
4.292793,1.0,0.0,1.0,0.0,0.0,71.0,4.5
4.2972975,1.0,0.0,1.0,0.0,0.0,71.0,4.5
4.3018017,1.0,0.0,1.0,0.0,0.0,71.0,4.5
4.3063064,1.0,0.0,1.0,0.0,0.0,71.0,4.5
4.310811,1.0,0.0,1.0,0.0,0.0,71.0,4.5
4.3153152,1.0,0.0,1.0,0.0,0.0,71.0,4.5
4.31982,1.0,0.0,1.0,0.0,0.0,71.0,4.5
4.324324,1.0,0.0,1.0,0.0,0.0,71.0,4.5
4.328829,1.0,0.0,1.0,0.0,0.0,71.0,4.5
4.3333335,1.0,0.0,1.0,0.0,0.0,71.0,4.5
4.3378377,1.0,0.0,1.0,0.0,0.0,71.0,4.5
4.3423424,1.0,0.0,1.0,0.0,0.0,71.0,4.5
4.346847,1.0,0.0,1.0,0.0,0.0,71.0,4.5
4.3513513,1.0,0.0,1.0,0.0,0.0,71.0,4.5
4.355856,1.0,0.0,1.0,0.0,0.0,71.0,4.5
4.36036,1.0,0.0,1.0,0.0,0.0,71.0,4.5
4.364865,1.0,0.0,1.0,0.0,0.0,71.0,4.5
4.3693695,1.0,0.0,1.0,0.0,0.0,71.0,4.5
4.3738737,1.0,0.0,1.0,0.0,0.0,71.0,4.5
4.3783784,1.0,0.0,1.0,0.0,0.0,71.0,4.5
4.382883,1.0,0.0,1.0,0.0,0.0,71.0,4.5
4.3873873,1.0,0.0,1.0,0.0,0.0,71.0,4.5
4.391892,1.0,0.0,1.0,0.0,0.0,71.0,4.5
4.396396,1.0,0.0,1.0,0.0,0.0,71.0,4.5
4.400901,1.0,0.0,1.0,0.0,0.0,71.0,4.5
4.4054055,1.0,0.0,1.0,0.0,0.0,71.0,4.5
4.4099097,1.0,0.0,1.0,0.0,0.0,71.0,4.5
4.4144144,1.0,0.0,1.0,0.0,0.0,71.0,4.5
4.418919,1.0,0.0,1.0,0.0,0.0,71.0,4.5
4.4234233,1.0,0.0,1.0,0.0,0.0,71.0,4.5
4.427928,1.0,0.0,1.0,0.0,0.0,71.0,4.5
4.4324327,1.0,0.0,1.0,0.0,0.0,71.0,4.5
4.436937,1.0,0.0,1.0,0.0,0.0,71.0,4.5
4.4414415,1.0,0.0,1.0,0.0,0.0,71.0,4.5
4.4459457,1.0,0.0,1.0,0.0,0.0,71.0,4.5
4.4504504,1.0,0.0,1.0,0.0,0.0,71.0,4.5
4.454955,1.0,0.0,1.0,0.0,0.0,71.0,4.5
4.4594593,1.0,0.0,1.0,0.0,0.0,71.0,4.5
4.463964,1.0,0.0,1.0,0.0,0.0,71.0,4.5
4.4684687,1.0,0.0,1.0,0.0,0.0,71.0,4.5
4.472973,1.0,0.0,1.0,0.0,0.0,71.0,4.5
4.4774776,1.0,0.0,1.0,0.0,0.0,71.0,4.5
4.4819818,1.0,0.0,1.0,0.0,0.0,71.0,4.5
4.4864864,1.0,0.0,1.0,0.0,0.0,71.0,4.5
4.490991,1.0,0.0,1.0,0.0,0.0,71.0,4.5
4.4954953,1.0,0.0,1.0,0.0,0.0,71.0,4.5
4.5,1.0,0.0,1.0,0.0,0.0,71.0,4.5
4.5045047,1.0,0.0,1.0,0.0,0.0,71.0,4.5
4.509009,1.0,0.0,1.0,0.0,0.0,71.0,4.5
4.5135136,1.0,0.0,1.0,0.0,0.0,71.0,4.5
4.5180182,1.0,0.0,1.0,0.0,0.0,71.0,4.5
4.5225224,1.0,0.0,1.0,0.0,0.0,71.0,4.5
4.527027,1.0,0.0,1.0,0.0,0.0,71.0,4.5
4.5315313,1.0,0.0,1.0,0.0,0.0,71.0,4.5
4.536036,1.0,0.0,1.0,0.0,0.0,71.0,4.5
4.5405407,1.0,0.0,1.0,0.0,0.0,71.0,4.5
4.545045,1.0,0.0,1.0,0.0,0.0,71.0,4.5
4.5495496,1.0,0.0,1.0,0.0,0.0,71.0,4.5
4.5540543,1.0,0.0,1.0,0.0,0.0,71.0,4.5
4.5585585,1.0,0.0,1.0,0.0,0.0,71.0,4.5
4.563063,1.0,0.0,1.0,0.0,0.0,71.0,4.5
4.5675673,1.0,0.0,1.0,0.0,0.0,71.0,4.5
4.572072,1.0,0.0,1.0,0.0,0.0,71.0,4.5
4.5765767,1.0,0.0,1.0,0.0,0.0,71.0,4.5
4.581081,1.0,0.0,1.0,0.0,0.0,71.0,4.5
4.5855856,1.0,0.0,1.0,0.0,0.0,71.0,4.5
4.5900903,1.0,0.0,1.0,0.0,0.0,71.0,4.5
4.5945945,1.0,0.0,1.0,0.0,0.0,71.0,4.5
4.599099,1.0,0.0,1.0,0.0,0.0,71.0,4.5
4.603604,1.0,0.0,1.0,0.0,0.0,71.0,4.5
4.608108,1.0,0.0,1.0,0.0,0.0,71.0,4.5
4.6126127,1.0,0.0,1.0,0.0,0.0,71.0,4.5
4.617117,1.0,0.0,1.0,0.0,0.0,71.0,4.5
4.6216216,1.0,0.0,1.0,0.0,0.0,71.0,4.5
4.6261263,1.0,0.0,1.0,0.0,0.0,71.0,4.5
4.6306305,1.0,0.0,1.0,0.0,0.0,71.0,4.5
4.635135,1.0,0.0,1.0,0.0,0.0,71.0,4.5
4.63964,1.0,0.0,1.0,0.0,0.0,71.0,4.5
4.644144,1.0,0.0,1.0,0.0,0.0,71.0,4.5
4.6486487,1.0,0.0,1.0,0.0,0.0,71.0,4.5
4.653153,1.0,0.0,1.0,0.0,0.0,71.0,4.5
4.6576576,1.0,0.0,1.0,0.0,0.0,71.0,4.5
4.6621623,1.0,0.0,1.0,0.0,0.0,71.0,4.5
4.6666665,1.0,0.0,1.0,0.0,0.0,71.0,4.5
4.671171,1.0,0.0,1.0,0.0,0.0,71.0,4.5
4.675676,1.0,0.0,1.0,0.0,0.0,71.0,4.5
4.68018,1.0,0.0,1.0,0.0,0.0,71.0,4.5
4.6846848,1.0,0.0,1.0,0.0,0.0,71.0,4.5
4.689189,1.0,0.0,1.0,0.0,0.0,71.0,4.5
4.6936936,1.0,0.0,1.0,0.0,0.0,71.0,4.5
4.6981983,1.0,0.0,1.0,0.0,0.0,71.0,4.5
4.7027025,1.0,0.0,1.0,0.0,0.0,71.0,4.5
4.707207,1.0,0.0,1.0,0.0,0.0,71.0,4.5
4.711712,1.0,0.0,1.0,0.0,0.0,71.0,4.5
4.716216,1.0,0.0,1.0,0.0,0.0,71.0,4.5
4.720721,1.0,0.0,1.0,0.0,0.0,71.0,4.5
4.7252254,1.0,0.0,1.0,0.0,0.0,71.0,4.5
4.7297297,1.0,0.0,1.0,0.0,0.0,71.0,4.5
4.7342343,1.0,0.0,1.0,0.0,0.0,71.0,4.5
4.7387385,1.0,0.0,1.0,0.0,0.0,71.0,4.5
4.743243,1.0,0.0,1.0,0.0,0.0,71.0,4.5
4.747748,1.0,0.0,1.0,0.0,0.0,71.0,4.5
4.752252,1.0,0.0,1.0,0.0,0.0,71.0,4.5
4.756757,1.0,0.0,1.0,0.0,0.0,71.0,4.5
4.7612615,1.0,0.0,1.0,0.0,0.0,71.0,4.5
4.7657657,1.0,0.0,1.0,0.0,0.0,71.0,4.5
4.7702703,1.0,0.0,1.0,0.0,0.0,71.0,4.5
4.7747746,1.0,0.0,1.0,0.0,0.0,71.0,4.5
4.779279,1.0,0.0,1.0,0.0,0.0,71.0,4.5
4.783784,1.0,0.0,1.0,0.0,0.0,71.0,4.5
4.788288,1.0,0.0,1.0,0.0,0.0,71.0,4.5
4.792793,1.0,0.0,1.0,0.0,0.0,71.0,4.5
4.7972975,1.0,0.0,1.0,0.0,0.0,71.0,4.5
4.8018017,1.0,0.0,1.0,0.0,0.0,71.0,4.5
4.8063064,1.0,0.0,1.0,0.0,0.0,71.0,4.5
4.810811,1.0,0.0,1.0,0.0,0.0,71.0,4.5
4.8153152,1.0,0.0,1.0,0.0,0.0,71.0,4.5
4.81982,1.0,0.0,1.0,0.0,0.0,71.0,4.5
4.824324,1.0,0.0,1.0,0.0,0.0,71.0,4.5
4.828829,1.0,0.0,1.0,0.0,0.0,71.0,4.5
4.8333335,1.0,0.0,1.0,0.0,0.0,71.0,4.5
4.8378377,1.0,0.0,1.0,0.0,0.0,71.0,4.5
4.8423424,1.0,0.0,1.0,0.0,0.0,71.0,4.5
4.846847,1.0,0.0,1.0,0.0,0.0,71.0,4.5
4.8513513,1.0,0.0,1.0,0.0,0.0,71.0,4.5
4.855856,1.0,0.0,1.0,0.0,0.0,71.0,4.5
4.86036,1.0,0.0,1.0,0.0,0.0,71.0,4.5
4.864865,1.0,0.0,1.0,0.0,0.0,71.0,4.5
4.8693695,1.0,0.0,1.0,0.0,0.0,71.0,4.5
4.8738737,1.0,0.0,1.0,0.0,0.0,71.0,4.5
4.8783784,1.0,0.0,1.0,0.0,0.0,71.0,4.5
4.882883,1.0,0.0,1.0,0.0,0.0,71.0,4.5
4.8873873,1.0,0.0,1.0,0.0,0.0,71.0,4.5
4.891892,1.0,0.0,1.0,0.0,0.0,71.0,4.5
4.896396,1.0,0.0,1.0,0.0,0.0,71.0,4.5
4.900901,1.0,0.0,1.0,0.0,0.0,71.0,4.5
4.9054055,1.0,0.0,1.0,0.0,0.0,71.0,4.5
4.9099097,1.0,0.0,1.0,0.0,0.0,71.0,4.5
4.9144144,1.0,0.0,1.0,0.0,0.0,71.0,4.5
4.918919,1.0,0.0,1.0,0.0,0.0,71.0,4.5
4.9234233,1.0,0.0,1.0,0.0,0.0,71.0,4.5
4.927928,1.0,0.0,1.0,0.0,0.0,71.0,4.5
4.9324327,1.0,0.0,1.0,0.0,0.0,71.0,4.5
4.936937,1.0,0.0,1.0,0.0,0.0,71.0,4.5
4.9414415,1.0,0.0,1.0,0.0,0.0,71.0,4.5
4.9459457,1.0,0.0,1.0,0.0,0.0,71.0,4.5
4.9504504,1.0,0.0,1.0,0.0,0.0,71.0,4.5
4.954955,1.0,0.0,1.0,0.0,0.0,71.0,4.5
4.9594593,1.0,0.0,1.0,0.0,0.0,71.0,4.5
4.963964,1.0,0.0,1.0,0.0,0.0,71.0,4.5
4.9684687,1.0,0.0,1.0,0.0,0.0,71.0,4.5
4.972973,1.0,0.0,1.0,0.0,0.0,71.0,4.5
4.9774776,1.0,0.0,1.0,0.0,0.0,71.0,4.5
4.9819818,1.0,0.0,1.0,0.0,0.0,71.0,4.5
4.9864864,1.0,0.0,1.0,0.0,0.0,71.0,4.5
4.990991,1.0,0.0,1.0,0.0,0.0,71.0,4.5
4.9954953,1.0,0.0,1.0,0.0,0.0,71.0,4.5
5.0,1.0,0.0,1.0,0.0,0.0,71.0,4.5
